id,archetype_id,archetype_name
3975,9,Hispanic On-Campus Transitioner
3976,4,Asian First-Gen Navigator
3977,7,White Commuter Working
3978,6,White Residential Traditional
3979,2,Latino First-Gen Striver
3980,10,Continuing-Gen Cruiser
3981,10,Continuing-Gen Cruiser
3982,10,Continuing-Gen Cruiser
3983,1,Latina Commuter Caretaker
3984,10,Continuing-Gen Cruiser
3985,10,Continuing-Gen Cruiser
3986,10,Continuing-Gen Cruiser
3987,2,Latino First-Gen Striver
3988,7,White Commuter Working
3989,2,Latino First-Gen Striver
3990,2,Latino First-Gen Striver
3991,10,Continuing-Gen Cruiser
3992,9,Hispanic On-Campus Transitioner
3993,1,Latina Commuter Caretaker
3994,4,Asian First-Gen Navigator
3995,9,Hispanic On-Campus Transitioner
3996,2,Latino First-Gen Striver
3997,1,Latina Commuter Caretaker
3998,2,Latino First-Gen Striver
3999,1,Latina Commuter Caretaker
4000,8,Multiracial Bridge-Builder
4001,2,Latino First-Gen Striver
4002,2,Latino First-Gen Striver
4003,1,Latina Commuter Caretaker
4004,8,Multiracial Bridge-Builder
4005,4,Asian First-Gen Navigator
4006,6,White Residential Traditional
4007,10,Continuing-Gen Cruiser
4008,7,White Commuter Working
4009,6,White Residential Traditional
4010,5,Black Campus Connector
4011,2,Latino First-Gen Striver
4012,10,Continuing-Gen Cruiser
4013,10,Continuing-Gen Cruiser
4014,9,Hispanic On-Campus Transitioner
4015,7,White Commuter Working
4016,5,Black Campus Connector
4017,10,Continuing-Gen Cruiser
4018,10,Continuing-Gen Cruiser
4019,9,Hispanic On-Campus Transitioner
4020,9,Hispanic On-Campus Transitioner
4021,6,White Residential Traditional
4022,10,Continuing-Gen Cruiser
4023,8,Multiracial Bridge-Builder
4024,1,Latina Commuter Caretaker
4025,9,Hispanic On-Campus Transitioner
4026,7,White Commuter Working
4027,4,Asian First-Gen Navigator
4028,10,Continuing-Gen Cruiser
4029,3,Asian High-Pressure Achiever
4030,1,Latina Commuter Caretaker
4031,3,Asian High-Pressure Achiever
4032,1,Latina Commuter Caretaker
4033,2,Latino First-Gen Striver
4034,1,Latina Commuter Caretaker
4035,10,Continuing-Gen Cruiser
4036,6,White Residential Traditional
4037,10,Continuing-Gen Cruiser
4038,1,Latina Commuter Caretaker
4039,1,Latina Commuter Caretaker
4040,9,Hispanic On-Campus Transitioner
4041,8,Multiracial Bridge-Builder
4042,9,Hispanic On-Campus Transitioner
4043,8,Multiracial Bridge-Builder
4044,9,Hispanic On-Campus Transitioner
4045,4,Asian First-Gen Navigator
4046,1,Latina Commuter Caretaker
4047,10,Continuing-Gen Cruiser
4048,10,Continuing-Gen Cruiser
4049,6,White Residential Traditional
4050,2,Latino First-Gen Striver
4051,1,Latina Commuter Caretaker
4052,3,Asian High-Pressure Achiever
4053,2,Latino First-Gen Striver
4054,10,Continuing-Gen Cruiser
4055,1,Latina Commuter Caretaker
4056,6,White Residential Traditional
4057,7,White Commuter Working
4058,5,Black Campus Connector
4059,10,Continuing-Gen Cruiser
4060,10,Continuing-Gen Cruiser
4061,6,White Residential Traditional
4062,4,Asian First-Gen Navigator
4063,10,Continuing-Gen Cruiser
4064,6,White Residential Traditional
4065,6,White Residential Traditional
4066,5,Black Campus Connector
4067,2,Latino First-Gen Striver
4068,9,Hispanic On-Campus Transitioner
4069,4,Asian First-Gen Navigator
4070,8,Multiracial Bridge-Builder
4071,10,Continuing-Gen Cruiser
4072,10,Continuing-Gen Cruiser
4073,5,Black Campus Connector
4074,1,Latina Commuter Caretaker
4075,10,Continuing-Gen Cruiser
4076,1,Latina Commuter Caretaker
4077,8,Multiracial Bridge-Builder
4078,3,Asian High-Pressure Achiever
4079,9,Hispanic On-Campus Transitioner
4080,2,Latino First-Gen Striver
4081,1,Latina Commuter Caretaker
4082,6,White Residential Traditional
4083,2,Latino First-Gen Striver
4084,1,Latina Commuter Caretaker
4085,8,Multiracial Bridge-Builder
4086,3,Asian High-Pressure Achiever
4087,7,White Commuter Working
4088,1,Latina Commuter Caretaker
4089,3,Asian High-Pressure Achiever
4090,10,Continuing-Gen Cruiser
4091,5,Black Campus Connector
4092,4,Asian First-Gen Navigator
4093,10,Continuing-Gen Cruiser
4094,2,Latino First-Gen Striver
4095,6,White Residential Traditional
4096,2,Latino First-Gen Striver
4097,8,Multiracial Bridge-Builder
4098,2,Latino First-Gen Striver
4099,1,Latina Commuter Caretaker
4100,2,Latino First-Gen Striver
4101,1,Latina Commuter Caretaker
4102,10,Continuing-Gen Cruiser
4103,8,Multiracial Bridge-Builder
4104,10,Continuing-Gen Cruiser
4105,6,White Residential Traditional
4106,2,Latino First-Gen Striver
4107,10,Continuing-Gen Cruiser
4108,10,Continuing-Gen Cruiser
4109,10,Continuing-Gen Cruiser
4110,2,Latino First-Gen Striver
4111,7,White Commuter Working
4112,2,Latino First-Gen Striver
4113,2,Latino First-Gen Striver
4114,5,Black Campus Connector
4115,8,Multiracial Bridge-Builder
4116,10,Continuing-Gen Cruiser
4117,1,Latina Commuter Caretaker
4118,8,Multiracial Bridge-Builder
4119,10,Continuing-Gen Cruiser
4120,6,White Residential Traditional
4121,6,White Residential Traditional
4122,3,Asian High-Pressure Achiever
4123,10,Continuing-Gen Cruiser
4124,1,Latina Commuter Caretaker
4125,10,Continuing-Gen Cruiser
4126,2,Latino First-Gen Striver
4127,6,White Residential Traditional
4128,4,Asian First-Gen Navigator
4129,8,Multiracial Bridge-Builder
4130,1,Latina Commuter Caretaker
4131,4,Asian First-Gen Navigator
4132,10,Continuing-Gen Cruiser
4133,1,Latina Commuter Caretaker
4134,10,Continuing-Gen Cruiser
4135,5,Black Campus Connector
4136,4,Asian First-Gen Navigator
4137,6,White Residential Traditional
4138,2,Latino First-Gen Striver
4139,3,Asian High-Pressure Achiever
4140,4,Asian First-Gen Navigator
4141,6,White Residential Traditional
4142,10,Continuing-Gen Cruiser
4143,3,Asian High-Pressure Achiever
4144,6,White Residential Traditional
4145,6,White Residential Traditional
4146,9,Hispanic On-Campus Transitioner
4147,7,White Commuter Working
4148,5,Black Campus Connector
4149,10,Continuing-Gen Cruiser
4150,10,Continuing-Gen Cruiser
4151,2,Latino First-Gen Striver
4152,4,Asian First-Gen Navigator
4153,1,Latina Commuter Caretaker
4154,1,Latina Commuter Caretaker
4155,10,Continuing-Gen Cruiser
4156,3,Asian High-Pressure Achiever
4157,10,Continuing-Gen Cruiser
4158,10,Continuing-Gen Cruiser
4159,10,Continuing-Gen Cruiser
4160,6,White Residential Traditional
4161,1,Latina Commuter Caretaker
4162,10,Continuing-Gen Cruiser
4163,3,Asian High-Pressure Achiever
4164,9,Hispanic On-Campus Transitioner
4165,10,Continuing-Gen Cruiser
4166,3,Asian High-Pressure Achiever
4167,8,Multiracial Bridge-Builder
4168,10,Continuing-Gen Cruiser
4169,8,Multiracial Bridge-Builder
4170,6,White Residential Traditional
4171,6,White Residential Traditional
4172,4,Asian First-Gen Navigator
4173,3,Asian High-Pressure Achiever
4174,1,Latina Commuter Caretaker
4175,9,Hispanic On-Campus Transitioner
4176,10,Continuing-Gen Cruiser
4177,8,Multiracial Bridge-Builder
4178,3,Asian High-Pressure Achiever
4179,1,Latina Commuter Caretaker
4180,10,Continuing-Gen Cruiser
4181,2,Latino First-Gen Striver
4182,10,Continuing-Gen Cruiser
4183,3,Asian High-Pressure Achiever
4184,3,Asian High-Pressure Achiever
4185,9,Hispanic On-Campus Transitioner
4186,9,Hispanic On-Campus Transitioner
4187,10,Continuing-Gen Cruiser
4188,1,Latina Commuter Caretaker
4189,10,Continuing-Gen Cruiser
4190,9,Hispanic On-Campus Transitioner
4191,1,Latina Commuter Caretaker
4192,6,White Residential Traditional
4193,10,Continuing-Gen Cruiser
4194,1,Latina Commuter Caretaker
4195,10,Continuing-Gen Cruiser
4196,9,Hispanic On-Campus Transitioner
4197,4,Asian First-Gen Navigator
4198,10,Continuing-Gen Cruiser
4199,4,Asian First-Gen Navigator
4200,1,Latina Commuter Caretaker
4201,1,Latina Commuter Caretaker
4202,6,White Residential Traditional
4203,10,Continuing-Gen Cruiser
4204,1,Latina Commuter Caretaker
4205,1,Latina Commuter Caretaker
4206,4,Asian First-Gen Navigator
4207,9,Hispanic On-Campus Transitioner
4208,10,Continuing-Gen Cruiser
4209,1,Latina Commuter Caretaker
4210,8,Multiracial Bridge-Builder
4211,1,Latina Commuter Caretaker
4212,2,Latino First-Gen Striver
4213,10,Continuing-Gen Cruiser
4214,5,Black Campus Connector
4215,2,Latino First-Gen Striver
4216,2,Latino First-Gen Striver
4217,3,Asian High-Pressure Achiever
4218,1,Latina Commuter Caretaker
4219,3,Asian High-Pressure Achiever
4220,2,Latino First-Gen Striver
4221,8,Multiracial Bridge-Builder
4222,7,White Commuter Working
4223,7,White Commuter Working
4224,8,Multiracial Bridge-Builder
4225,3,Asian High-Pressure Achiever
4226,3,Asian High-Pressure Achiever
4227,1,Latina Commuter Caretaker
4228,1,Latina Commuter Caretaker
4229,10,Continuing-Gen Cruiser
4230,2,Latino First-Gen Striver
4231,1,Latina Commuter Caretaker
4232,1,Latina Commuter Caretaker
4233,5,Black Campus Connector
4234,2,Latino First-Gen Striver
4235,10,Continuing-Gen Cruiser
4236,2,Latino First-Gen Striver
4237,10,Continuing-Gen Cruiser
4238,10,Continuing-Gen Cruiser
4239,8,Multiracial Bridge-Builder
4240,10,Continuing-Gen Cruiser
4241,7,White Commuter Working
4242,2,Latino First-Gen Striver
4243,4,Asian First-Gen Navigator
4244,3,Asian High-Pressure Achiever
4245,7,White Commuter Working
4246,10,Continuing-Gen Cruiser
4247,1,Latina Commuter Caretaker
4248,3,Asian High-Pressure Achiever
4249,3,Asian High-Pressure Achiever
4250,1,Latina Commuter Caretaker
4251,3,Asian High-Pressure Achiever
4252,3,Asian High-Pressure Achiever
4253,4,Asian First-Gen Navigator
4254,1,Latina Commuter Caretaker
4255,9,Hispanic On-Campus Transitioner
4256,8,Multiracial Bridge-Builder
4257,3,Asian High-Pressure Achiever
4258,3,Asian High-Pressure Achiever
4259,1,Latina Commuter Caretaker
4260,9,Hispanic On-Campus Transitioner
4261,2,Latino First-Gen Striver
4262,10,Continuing-Gen Cruiser
4263,6,White Residential Traditional
4264,6,White Residential Traditional
4265,10,Continuing-Gen Cruiser
4266,2,Latino First-Gen Striver
4267,2,Latino First-Gen Striver
4268,1,Latina Commuter Caretaker
4269,10,Continuing-Gen Cruiser
4270,1,Latina Commuter Caretaker
4271,1,Latina Commuter Caretaker
4272,1,Latina Commuter Caretaker
4273,1,Latina Commuter Caretaker
4274,10,Continuing-Gen Cruiser
4275,6,White Residential Traditional
4276,10,Continuing-Gen Cruiser
4277,2,Latino First-Gen Striver
4278,3,Asian High-Pressure Achiever
4279,7,White Commuter Working
4280,10,Continuing-Gen Cruiser
4281,1,Latina Commuter Caretaker
4282,4,Asian First-Gen Navigator
4283,5,Black Campus Connector
4284,7,White Commuter Working
4285,10,Continuing-Gen Cruiser
4286,1,Latina Commuter Caretaker
4287,3,Asian High-Pressure Achiever
4288,2,Latino First-Gen Striver
4289,2,Latino First-Gen Striver
4290,9,Hispanic On-Campus Transitioner
4291,10,Continuing-Gen Cruiser
4292,3,Asian High-Pressure Achiever
4293,9,Hispanic On-Campus Transitioner
4294,1,Latina Commuter Caretaker
4295,1,Latina Commuter Caretaker
4296,7,White Commuter Working
4297,3,Asian High-Pressure Achiever
4298,1,Latina Commuter Caretaker
4299,3,Asian High-Pressure Achiever
4300,6,White Residential Traditional
4301,1,Latina Commuter Caretaker
4302,10,Continuing-Gen Cruiser
4303,10,Continuing-Gen Cruiser
4304,1,Latina Commuter Caretaker
4305,8,Multiracial Bridge-Builder
4306,3,Asian High-Pressure Achiever
4307,3,Asian High-Pressure Achiever
4308,8,Multiracial Bridge-Builder
4309,2,Latino First-Gen Striver
4310,6,White Residential Traditional
4311,10,Continuing-Gen Cruiser
4312,10,Continuing-Gen Cruiser
4313,2,Latino First-Gen Striver
4314,10,Continuing-Gen Cruiser
4315,5,Black Campus Connector
4316,3,Asian High-Pressure Achiever
4317,3,Asian High-Pressure Achiever
4318,4,Asian First-Gen Navigator
4319,1,Latina Commuter Caretaker
4320,10,Continuing-Gen Cruiser
4321,3,Asian High-Pressure Achiever
4322,3,Asian High-Pressure Achiever
4323,2,Latino First-Gen Striver
4324,10,Continuing-Gen Cruiser
4325,9,Hispanic On-Campus Transitioner
4326,6,White Residential Traditional
4327,1,Latina Commuter Caretaker
4328,1,Latina Commuter Caretaker
4329,4,Asian First-Gen Navigator
4330,7,White Commuter Working
4331,10,Continuing-Gen Cruiser
4332,10,Continuing-Gen Cruiser
4333,1,Latina Commuter Caretaker
4334,8,Multiracial Bridge-Builder
4335,1,Latina Commuter Caretaker
4336,2,Latino First-Gen Striver
4337,10,Continuing-Gen Cruiser
4338,10,Continuing-Gen Cruiser
4339,6,White Residential Traditional
4340,4,Asian First-Gen Navigator
4341,1,Latina Commuter Caretaker
4342,1,Latina Commuter Caretaker
4343,8,Multiracial Bridge-Builder
4344,1,Latina Commuter Caretaker
4345,10,Continuing-Gen Cruiser
4346,10,Continuing-Gen Cruiser
4347,10,Continuing-Gen Cruiser
4348,1,Latina Commuter Caretaker
4349,5,Black Campus Connector
4350,10,Continuing-Gen Cruiser
4351,7,White Commuter Working
4352,10,Continuing-Gen Cruiser
4353,10,Continuing-Gen Cruiser
4354,9,Hispanic On-Campus Transitioner
4355,8,Multiracial Bridge-Builder
4356,10,Continuing-Gen Cruiser
4357,9,Hispanic On-Campus Transitioner
4358,1,Latina Commuter Caretaker
4359,1,Latina Commuter Caretaker
4360,10,Continuing-Gen Cruiser
4361,4,Asian First-Gen Navigator
4362,1,Latina Commuter Caretaker
4363,10,Continuing-Gen Cruiser
4364,6,White Residential Traditional
4365,7,White Commuter Working
4366,4,Asian First-Gen Navigator
4367,1,Latina Commuter Caretaker
4368,6,White Residential Traditional
4369,4,Asian First-Gen Navigator
4370,8,Multiracial Bridge-Builder
4371,10,Continuing-Gen Cruiser
4372,3,Asian High-Pressure Achiever
4373,10,Continuing-Gen Cruiser
4374,1,Latina Commuter Caretaker
4375,3,Asian High-Pressure Achiever
4376,2,Latino First-Gen Striver
4377,1,Latina Commuter Caretaker
4378,1,Latina Commuter Caretaker
4379,8,Multiracial Bridge-Builder
4380,10,Continuing-Gen Cruiser
4381,10,Continuing-Gen Cruiser
4382,1,Latina Commuter Caretaker
4383,10,Continuing-Gen Cruiser
4384,7,White Commuter Working
4385,7,White Commuter Working
4386,6,White Residential Traditional
4387,10,Continuing-Gen Cruiser
4388,10,Continuing-Gen Cruiser
4389,1,Latina Commuter Caretaker
4390,10,Continuing-Gen Cruiser
4391,3,Asian High-Pressure Achiever
4392,9,Hispanic On-Campus Transitioner
4393,1,Latina Commuter Caretaker
4394,10,Continuing-Gen Cruiser
4395,10,Continuing-Gen Cruiser
4396,4,Asian First-Gen Navigator
4397,2,Latino First-Gen Striver
4398,8,Multiracial Bridge-Builder
4399,7,White Commuter Working
4400,10,Continuing-Gen Cruiser
4401,10,Continuing-Gen Cruiser
4402,6,White Residential Traditional
4403,1,Latina Commuter Caretaker
4404,10,Continuing-Gen Cruiser
4405,10,Continuing-Gen Cruiser
4406,2,Latino First-Gen Striver
4407,1,Latina Commuter Caretaker
4408,1,Latina Commuter Caretaker
4409,10,Continuing-Gen Cruiser
4410,10,Continuing-Gen Cruiser
4411,3,Asian High-Pressure Achiever
4412,2,Latino First-Gen Striver
4413,10,Continuing-Gen Cruiser
4414,1,Latina Commuter Caretaker
4415,10,Continuing-Gen Cruiser
4416,9,Hispanic On-Campus Transitioner
4417,1,Latina Commuter Caretaker
4418,10,Continuing-Gen Cruiser
4419,1,Latina Commuter Caretaker
4420,1,Latina Commuter Caretaker
4421,10,Continuing-Gen Cruiser
4422,2,Latino First-Gen Striver
4423,10,Continuing-Gen Cruiser
4424,10,Continuing-Gen Cruiser
4425,10,Continuing-Gen Cruiser
4426,10,Continuing-Gen Cruiser
4427,6,White Residential Traditional
4428,9,Hispanic On-Campus Transitioner
4429,2,Latino First-Gen Striver
4430,2,Latino First-Gen Striver
4431,6,White Residential Traditional
4432,1,Latina Commuter Caretaker
4433,10,Continuing-Gen Cruiser
4434,9,Hispanic On-Campus Transitioner
4435,1,Latina Commuter Caretaker
4436,6,White Residential Traditional
4437,6,White Residential Traditional
4438,9,Hispanic On-Campus Transitioner
4439,10,Continuing-Gen Cruiser
4440,10,Continuing-Gen Cruiser
4441,6,White Residential Traditional
4442,2,Latino First-Gen Striver
4443,3,Asian High-Pressure Achiever
4444,1,Latina Commuter Caretaker
4445,10,Continuing-Gen Cruiser
4446,4,Asian First-Gen Navigator
4447,6,White Residential Traditional
4448,10,Continuing-Gen Cruiser
4449,8,Multiracial Bridge-Builder
4450,8,Multiracial Bridge-Builder
4451,3,Asian High-Pressure Achiever
4452,10,Continuing-Gen Cruiser
4453,2,Latino First-Gen Striver
4454,10,Continuing-Gen Cruiser
4455,3,Asian High-Pressure Achiever
4456,6,White Residential Traditional
4457,3,Asian High-Pressure Achiever
4458,1,Latina Commuter Caretaker
4459,10,Continuing-Gen Cruiser
4460,10,Continuing-Gen Cruiser
4461,10,Continuing-Gen Cruiser
4462,2,Latino First-Gen Striver
4463,1,Latina Commuter Caretaker
4464,10,Continuing-Gen Cruiser
4465,2,Latino First-Gen Striver
4466,9,Hispanic On-Campus Transitioner
4467,1,Latina Commuter Caretaker
4468,10,Continuing-Gen Cruiser
4469,4,Asian First-Gen Navigator
4470,6,White Residential Traditional
4471,6,White Residential Traditional
4472,10,Continuing-Gen Cruiser
4473,5,Black Campus Connector
4474,3,Asian High-Pressure Achiever
4475,10,Continuing-Gen Cruiser
4476,8,Multiracial Bridge-Builder
4477,6,White Residential Traditional
4478,2,Latino First-Gen Striver
4479,10,Continuing-Gen Cruiser
4480,6,White Residential Traditional
4481,10,Continuing-Gen Cruiser
4482,1,Latina Commuter Caretaker
4483,10,Continuing-Gen Cruiser
4484,10,Continuing-Gen Cruiser
4485,10,Continuing-Gen Cruiser
4486,10,Continuing-Gen Cruiser
4487,10,Continuing-Gen Cruiser
4488,2,Latino First-Gen Striver
4489,4,Asian First-Gen Navigator
4490,10,Continuing-Gen Cruiser
4491,7,White Commuter Working
4492,1,Latina Commuter Caretaker
4493,10,Continuing-Gen Cruiser
4494,3,Asian High-Pressure Achiever
4495,10,Continuing-Gen Cruiser
4496,3,Asian High-Pressure Achiever
4497,2,Latino First-Gen Striver
4498,9,Hispanic On-Campus Transitioner
4499,6,White Residential Traditional
4500,2,Latino First-Gen Striver
4501,3,Asian High-Pressure Achiever
4502,3,Asian High-Pressure Achiever
4503,8,Multiracial Bridge-Builder
4504,2,Latino First-Gen Striver
4505,2,Latino First-Gen Striver
4506,1,Latina Commuter Caretaker
4507,6,White Residential Traditional
4508,10,Continuing-Gen Cruiser
4509,9,Hispanic On-Campus Transitioner
4510,2,Latino First-Gen Striver
4511,4,Asian First-Gen Navigator
4512,9,Hispanic On-Campus Transitioner
4513,2,Latino First-Gen Striver
4514,6,White Residential Traditional
4515,3,Asian High-Pressure Achiever
4516,2,Latino First-Gen Striver
4517,9,Hispanic On-Campus Transitioner
4518,8,Multiracial Bridge-Builder
4519,6,White Residential Traditional
4520,6,White Residential Traditional
4521,4,Asian First-Gen Navigator
4522,1,Latina Commuter Caretaker
4523,10,Continuing-Gen Cruiser
4524,7,White Commuter Working
4525,4,Asian First-Gen Navigator
4526,8,Multiracial Bridge-Builder
4527,1,Latina Commuter Caretaker
4528,8,Multiracial Bridge-Builder
4529,3,Asian High-Pressure Achiever
4530,10,Continuing-Gen Cruiser
4531,1,Latina Commuter Caretaker
4532,2,Latino First-Gen Striver
4533,4,Asian First-Gen Navigator
4534,9,Hispanic On-Campus Transitioner
4535,10,Continuing-Gen Cruiser
4536,7,White Commuter Working
4537,1,Latina Commuter Caretaker
4538,3,Asian High-Pressure Achiever
4539,1,Latina Commuter Caretaker
4540,10,Continuing-Gen Cruiser
4541,1,Latina Commuter Caretaker
4542,5,Black Campus Connector
4543,3,Asian High-Pressure Achiever
4544,3,Asian High-Pressure Achiever
4545,1,Latina Commuter Caretaker
4546,4,Asian First-Gen Navigator
4547,5,Black Campus Connector
4548,1,Latina Commuter Caretaker
4549,10,Continuing-Gen Cruiser
4550,1,Latina Commuter Caretaker
4551,2,Latino First-Gen Striver
4552,2,Latino First-Gen Striver
4553,10,Continuing-Gen Cruiser
4554,6,White Residential Traditional
4555,9,Hispanic On-Campus Transitioner
4556,8,Multiracial Bridge-Builder
4557,10,Continuing-Gen Cruiser
4558,3,Asian High-Pressure Achiever
4559,4,Asian First-Gen Navigator
4560,1,Latina Commuter Caretaker
4561,10,Continuing-Gen Cruiser
4562,2,Latino First-Gen Striver
4563,1,Latina Commuter Caretaker
4564,10,Continuing-Gen Cruiser
4565,1,Latina Commuter Caretaker
4566,7,White Commuter Working
4567,4,Asian First-Gen Navigator
4568,10,Continuing-Gen Cruiser
4569,8,Multiracial Bridge-Builder
4570,9,Hispanic On-Campus Transitioner
4571,10,Continuing-Gen Cruiser
4572,1,Latina Commuter Caretaker
4573,10,Continuing-Gen Cruiser
4574,7,White Commuter Working
4575,6,White Residential Traditional
4576,10,Continuing-Gen Cruiser
4577,1,Latina Commuter Caretaker
4578,8,Multiracial Bridge-Builder
4579,4,Asian First-Gen Navigator
4580,10,Continuing-Gen Cruiser
4581,2,Latino First-Gen Striver
4582,1,Latina Commuter Caretaker
4583,7,White Commuter Working
4584,1,Latina Commuter Caretaker
4585,1,Latina Commuter Caretaker
4586,2,Latino First-Gen Striver
4587,1,Latina Commuter Caretaker
4588,10,Continuing-Gen Cruiser
4589,9,Hispanic On-Campus Transitioner
4590,1,Latina Commuter Caretaker
4591,9,Hispanic On-Campus Transitioner
4592,10,Continuing-Gen Cruiser
4593,6,White Residential Traditional
4594,10,Continuing-Gen Cruiser
4595,2,Latino First-Gen Striver
4596,2,Latino First-Gen Striver
4597,2,Latino First-Gen Striver
4598,10,Continuing-Gen Cruiser
4599,3,Asian High-Pressure Achiever
4600,1,Latina Commuter Caretaker
4601,1,Latina Commuter Caretaker
4602,10,Continuing-Gen Cruiser
4603,6,White Residential Traditional
4604,6,White Residential Traditional
4605,5,Black Campus Connector
4606,1,Latina Commuter Caretaker
4607,10,Continuing-Gen Cruiser
4608,3,Asian High-Pressure Achiever
4609,9,Hispanic On-Campus Transitioner
4610,6,White Residential Traditional
4611,7,White Commuter Working
4612,8,Multiracial Bridge-Builder
4613,2,Latino First-Gen Striver
4614,9,Hispanic On-Campus Transitioner
4615,4,Asian First-Gen Navigator
4616,10,Continuing-Gen Cruiser
4617,9,Hispanic On-Campus Transitioner
4618,10,Continuing-Gen Cruiser
4619,10,Continuing-Gen Cruiser
4620,10,Continuing-Gen Cruiser
4621,10,Continuing-Gen Cruiser
4622,5,Black Campus Connector
4623,9,Hispanic On-Campus Transitioner
4624,7,White Commuter Working
4625,10,Continuing-Gen Cruiser
4626,10,Continuing-Gen Cruiser
4627,10,Continuing-Gen Cruiser
4628,6,White Residential Traditional
4629,10,Continuing-Gen Cruiser
4630,3,Asian High-Pressure Achiever
4631,9,Hispanic On-Campus Transitioner
4632,5,Black Campus Connector
4633,10,Continuing-Gen Cruiser
4634,10,Continuing-Gen Cruiser
4635,2,Latino First-Gen Striver
4636,9,Hispanic On-Campus Transitioner
4637,8,Multiracial Bridge-Builder
4638,1,Latina Commuter Caretaker
4639,5,Black Campus Connector
4640,3,Asian High-Pressure Achiever
4641,9,Hispanic On-Campus Transitioner
4642,2,Latino First-Gen Striver
4643,10,Continuing-Gen Cruiser
4644,7,White Commuter Working
4645,1,Latina Commuter Caretaker
4646,2,Latino First-Gen Striver
4647,10,Continuing-Gen Cruiser
4648,1,Latina Commuter Caretaker
4649,9,Hispanic On-Campus Transitioner
4650,1,Latina Commuter Caretaker
4651,10,Continuing-Gen Cruiser
4652,6,White Residential Traditional
4653,3,Asian High-Pressure Achiever
4654,9,Hispanic On-Campus Transitioner
4655,6,White Residential Traditional
4656,9,Hispanic On-Campus Transitioner
4657,10,Continuing-Gen Cruiser
4658,7,White Commuter Working
4659,7,White Commuter Working
4660,10,Continuing-Gen Cruiser
4661,1,Latina Commuter Caretaker
4662,5,Black Campus Connector
4663,6,White Residential Traditional
4664,1,Latina Commuter Caretaker
4665,2,Latino First-Gen Striver
4666,2,Latino First-Gen Striver
4667,10,Continuing-Gen Cruiser
4668,1,Latina Commuter Caretaker
4669,1,Latina Commuter Caretaker
4670,5,Black Campus Connector
4671,1,Latina Commuter Caretaker
4672,7,White Commuter Working
4673,10,Continuing-Gen Cruiser
4674,9,Hispanic On-Campus Transitioner
4675,6,White Residential Traditional
4676,4,Asian First-Gen Navigator
4677,1,Latina Commuter Caretaker
4678,10,Continuing-Gen Cruiser
4679,10,Continuing-Gen Cruiser
4680,1,Latina Commuter Caretaker
4681,10,Continuing-Gen Cruiser
4682,10,Continuing-Gen Cruiser
4683,6,White Residential Traditional
4684,5,Black Campus Connector
4685,8,Multiracial Bridge-Builder
4686,1,Latina Commuter Caretaker
4687,10,Continuing-Gen Cruiser
4688,2,Latino First-Gen Striver
4689,1,Latina Commuter Caretaker
4690,9,Hispanic On-Campus Transitioner
4691,10,Continuing-Gen Cruiser
4692,3,Asian High-Pressure Achiever
4693,1,Latina Commuter Caretaker
4694,8,Multiracial Bridge-Builder
4695,8,Multiracial Bridge-Builder
4696,1,Latina Commuter Caretaker
4697,5,Black Campus Connector
4698,3,Asian High-Pressure Achiever
4699,3,Asian High-Pressure Achiever
4700,10,Continuing-Gen Cruiser
4701,1,Latina Commuter Caretaker
4702,1,Latina Commuter Caretaker
4703,2,Latino First-Gen Striver
4704,9,Hispanic On-Campus Transitioner
4705,7,White Commuter Working
4706,9,Hispanic On-Campus Transitioner
4707,10,Continuing-Gen Cruiser
4708,3,Asian High-Pressure Achiever
4709,10,Continuing-Gen Cruiser
4710,1,Latina Commuter Caretaker
4711,3,Asian High-Pressure Achiever
4712,3,Asian High-Pressure Achiever
4713,10,Continuing-Gen Cruiser
4714,10,Continuing-Gen Cruiser
4715,1,Latina Commuter Caretaker
4716,3,Asian High-Pressure Achiever
4717,10,Continuing-Gen Cruiser
4718,4,Asian First-Gen Navigator
4719,1,Latina Commuter Caretaker
4720,9,Hispanic On-Campus Transitioner
4721,1,Latina Commuter Caretaker
4722,6,White Residential Traditional
4723,10,Continuing-Gen Cruiser
4724,2,Latino First-Gen Striver
4725,1,Latina Commuter Caretaker
4726,10,Continuing-Gen Cruiser
4727,6,White Residential Traditional
4728,1,Latina Commuter Caretaker
4729,7,White Commuter Working
4730,1,Latina Commuter Caretaker
4731,3,Asian High-Pressure Achiever
4732,10,Continuing-Gen Cruiser
4733,10,Continuing-Gen Cruiser
4734,3,Asian High-Pressure Achiever
4735,1,Latina Commuter Caretaker
4736,7,White Commuter Working
4737,2,Latino First-Gen Striver
4738,10,Continuing-Gen Cruiser
4739,10,Continuing-Gen Cruiser
4740,2,Latino First-Gen Striver
4741,3,Asian High-Pressure Achiever
4742,10,Continuing-Gen Cruiser
4743,2,Latino First-Gen Striver
4744,10,Continuing-Gen Cruiser
4745,9,Hispanic On-Campus Transitioner
4746,6,White Residential Traditional
4747,2,Latino First-Gen Striver
4748,10,Continuing-Gen Cruiser
4749,10,Continuing-Gen Cruiser
4750,10,Continuing-Gen Cruiser
4751,4,Asian First-Gen Navigator
4752,1,Latina Commuter Caretaker
4753,10,Continuing-Gen Cruiser
4754,6,White Residential Traditional
4755,1,Latina Commuter Caretaker
4756,1,Latina Commuter Caretaker
4757,10,Continuing-Gen Cruiser
4758,3,Asian High-Pressure Achiever
4759,10,Continuing-Gen Cruiser
