"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hapcl_c","hprecalc13","hprecalc13_c","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","hacadpr13","hacadpr13_c","tcare","tcare_c","firstgen","re_all","living18","sex","StemMaj","StemMaj_c","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band"
0,7,0.473,7,8,1.9552,0,0,-0.2468,1,0.6564,7,2.512,3,0.699,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,4,0,-0.8,-0.88456,0,-14,-1.9,-0.9,3,4,3,3,3,4,4,4,3,3,2,3,3,2,2,4,4,4,4,4,4,5,5,5,5,5,1202,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,8,1.473,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,2,-2.488,3,0.699,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,0.7518,9,0,-0.3,-0.38456,0,22,1.7,2.7,2,2,2,3,3,4,3,4,3,3,3,3,3,4,4,4,3,3,3,4,3,6,6,6,6,7,1203,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,7,0.473,7,7,0.9552,1,0,-0.2468,0,-0.3436,3,-1.488,2,-0.301,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,46,1,3.4,3.31544,3.31544,8,0.3,1.3,3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,5,5,5,5,5,5,4,4,4,4,4,1204,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,8,1.473,5,7,0.9552,0,0,-0.2468,0,-0.3436,5,0.512,1,-1.301,8,-1.7624,3,0.0503999999999998,0,"Asian","Off-campus (rent/apartment)","Female",1,0.7518,2,0,-1,-1.08456,0,25,2,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,7,7,7,7,7,1205,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,7,0.473,7,5,-1.0448,0,1,0.7532,0,-0.3436,5,0.512,3,0.699,13,3.2376,0,-2.9496,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0.7518,80,1,6.8,6.71544,6.71544,5,0,1,2,2,2,2,3,2,3,2,3,3,2,2,3,2,3,4,4,5,5,4,5,3,3,3,3,3,1206,2,6,1,2,"Latino Off-Campus Working","FASt_12plus"
0,6,-0.527,6,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,4,-0.488,1,-1.301,8,-1.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,3,0,-0.9,-0.98456,0,-2,-0.7,0.3,3,3,3,3,3,3,2,3,3,2,3,3,2,2,3,4,4,4,4,NA,4,6,6,6,6,6,1207,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,7,0.473,7,7,0.9552,0,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,3,-6.7624,0,-2.9496,0,"Asian","With family (commuting)","Female",1,0.7518,25,1,1.3,1.21544,1.21544,18,1.3,2.3,3,3,2,4,3,3,3,3,2,1,3,2,2,4,4,NA,3,3,3,4,3,5,5,5,4,4,1208,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,6,-0.527,7,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,4,0,-0.8,-0.88456,0,-9,-1.4,-0.4,3,3,3,3,4,3,4,3,3,3,3,3,3,4,4,4,6,5,5,5,5,4,NA,4,NA,4,1209,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.473,7,7,0.9552,0,0,-0.2468,1,0.6564,4,-0.488,2,-0.301,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,3,0,-0.9,-0.98456,0,-5,-1,0,2,2,2,2,3,2,2,2,3,3,3,3,2,4,4,3,3,3,4,4,5,4,NA,4,4,4,1210,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,6,-0.527,7,7,0.9552,0,1,0.7532,0,-0.3436,5,0.512,3,0.699,13,3.2376,18,15.0504,0,"White","Off-campus (rent/apartment)","Female",0,-0.2482,6,0,-0.6,-0.68456,0,25,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,NA,4,NA,4,3,4,5,5,5,5,5,1211,1,3,1,13,"White Working-Class Striver","non_FASt_1_11"
1,7,0.473,7,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,13,3.2376,3,0.0503999999999998,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,34,1,2.2,2.11544,2.11544,-14,-1.9,-0.9,3,2,3,3,3,3,3,2,3,3,3,3,2,3,4,3,3,3,3,3,2,4,4,5,5,4,1212,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,7,0.473,6,6,-0.0448000000000004,0,1,0.7532,0,-0.3436,6,1.512,4,1.699,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,1,0,-1.1,-1.18456,0,3,-0.2,0.8,2,3,3,4,3,4,3,4,3,3,2,3,3,3,3,4,4,4,4,4,5,3,4,4,4,4,1213,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.473,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,13,3.2376,0,-2.9496,1,"Black/African American","On-campus (residence hall)","Female",0,-0.2482,8,0,-0.4,-0.48456,0,5,0,1,3,4,4,4,4,4,3,4,2,1,2,2,2,3,3,3,3,3,3,2,3,4,4,5,4,5,1214,1,2,1,5,"Black Campus Connector","non_FASt_1_11"
1,6,-0.527,7,6,-0.0448000000000004,1,1,0.7532,0,-0.3436,5,0.512,3,0.699,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,0,0,-1.2,-1.28456,0,-13,-1.8,-0.8,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,6,5,5,6,5,1215,0,3,1,1,"Latina Commuter Caretaker","non_DE"
1,7,0.473,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,2,-2.488,3,0.699,18,8.2376,0,-2.9496,0,"White","Off-campus (rent/apartment)","Female",0,-0.2482,5,0,-0.7,-0.78456,0,-2,-0.7,0.3,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,4,4,4,4,4,4,6,5,NA,5,5,1216,1,1,0,13,"White Working-Class Striver","non_FASt_1_11"
1,8,1.473,7,6,-0.0448000000000004,0,1,0.7532,0,-0.3436,6,1.512,1,-1.301,3,-6.7624,0,-2.9496,0,"Asian","With family (commuting)","Female",0,-0.2482,10,0,-0.2,-0.28456,0,26,2.1,3.1,3,3,2,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,5,4,5,5,5,5,5,1217,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,6,-0.527,7,7,0.9552,0,1,0.7532,0,-0.3436,5,0.512,1,-1.301,3,-6.7624,8,5.0504,0,"White","On-campus (residence hall)","Female",0,-0.2482,48,1,3.6,3.51544,3.51544,14,0.9,1.9,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,6,6,6,5,7,1218,2,7,1,6,"White Residential Traditional","FASt_12plus"
0,6,-0.527,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,8,-1.7624,13,10.0504,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0.7518,3,0,-0.9,-0.98456,0,24,1.9,2.9,4,3,3,3,4,4,3,3,3,4,3,3,3,2,3,3,3,3,4,3,3,4,4,NA,4,3,1219,1,1,0,2,"Latino Off-Campus Working","non_FASt_1_11"
1,6,-0.527,7,6,-0.0448000000000004,1,1,0.7532,0,-0.3436,4,-0.488,2,-0.301,13,3.2376,0,-2.9496,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0.7518,2,0,-1,-1.08456,0,33,2.8,3.8,4,3,3,4,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,4,3,5,6,6,NA,5,1220,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11"
0,6,-0.527,7,7,0.9552,1,1,0.7532,0,-0.3436,5,0.512,3,0.699,13,3.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,6,0,-0.6,-0.68456,0,26,2.1,3.1,4,4,4,4,3,3,3,3,3,3,2,3,2,3,3,4,4,4,4,4,4,5,5,5,5,5,1221,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,7,0.473,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,28,18.2376,0,-2.9496,0,"Asian","On-campus (residence hall)","Female",0,-0.2482,0,0,-1.2,-1.28456,0,-7,-1.2,-0.2,4,3,4,4,4,3,3,3,3,4,3,3,3,4,4,1,1,1,1,1,1,4,4,4,4,4,1222,0,2,1,10,"Continuing-Gen Cruiser","non_DE"
0,6,-0.527,7,8,1.9552,0,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,13,3.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,2,0,-1,-1.08456,0,-1,-0.6,0.4,3,3,3,4,4,4,4,3,2,3,2,2,2,2,2,3,3,2,3,2,2,5,5,5,4,4,1223,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,8,1.473,7,8,1.9552,1,0,-0.2468,0,-0.3436,5,0.512,1,-1.301,3,-6.7624,0,-2.9496,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,-0.2482,18,1,0.6,0.51544,0.51544,0,-0.5,0.5,4,4,3,2,3,2,2,2,2,3,3,2,3,3,3,6,6,6,6,6,6,4,5,4,4,5,1224,2,7,1,8,"Multiracial Bridge-Builder","FASt_12plus"
1,7,0.473,7,6,-0.0448000000000004,1,1,0.7532,0,-0.3436,5,0.512,3,0.699,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,8,0,-0.4,-0.48456,0,7,0.2,1.2,3,2,3,3,2,2,2,2,2,2,2,2,3,2,3,4,4,4,4,4,5,4,3,3,3,4,1225,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,6,-0.527,7,5,-1.0448,0,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,8,-1.7624,0,-2.9496,1,"White","Off-campus (rent/apartment)","Female",1,0.7518,10,0,-0.2,-0.28456,0,3,-0.2,0.8,2,1,2,4,3,3,3,3,3,3,3,2,3,2,2,3,4,3,3,3,2,5,5,5,5,5,1226,1,1,0,13,"White Working-Class Striver","non_FASt_1_11"
1,6,-0.527,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,5,0.512,3,0.699,18,8.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,1,0,-1.1,-1.18456,0,10,0.5,1.5,4,4,4,4,3,4,3,4,3,4,3,4,3,4,3,3,3,2,3,2,3,6,6,6,6,6,1227,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,7,0.473,7,5,-1.0448,1,1,0.7532,1,0.6564,7,2.512,1,-1.301,8,-1.7624,13,10.0504,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,54,1,4.2,4.11544,4.11544,-6,-1.1,-0.1,3,3,3,2,2,2,2,2,2,3,3,3,2,2,2,5,5,5,5,5,4,4,4,4,4,3,1228,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,6,-0.527,6,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Male",1,0.7518,7,0,-0.5,-0.58456,0,24,1.9,2.9,4,3,4,4,2,4,4,3,3,3,3,3,3,4,4,2,2,2,2,2,2,6,6,6,6,5,1229,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,5,-1.527,7,5,-1.0448,1,0,-0.2468,0,-0.3436,3,-1.488,1,-1.301,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,19,1,0.7,0.61544,0.61544,3,-0.2,0.8,3,2,3,3,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,3,6,6,5,6,6,1230,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,6,-0.527,7,5,-1.0448,0,1,0.7532,0,-0.3436,6,1.512,1,-1.301,3,-6.7624,3,0.0503999999999998,0,"White","On-campus (residence hall)","Female",0,-0.2482,4,0,-0.8,-0.88456,0,8,0.3,1.3,3,2,2,3,3,4,4,3,3,4,4,4,4,4,4,NA,3,3,3,3,3,6,6,6,6,5,1231,1,2,1,6,"White Residential Traditional","non_FASt_1_11"
1,6,-0.527,7,8,1.9552,0,0,-0.2468,0,-0.3436,5,0.512,1,-1.301,28,18.2376,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,20,1,0.8,0.71544,0.71544,-8,-1.3,-0.3,3,3,4,3,2,2,2,3,3,3,3,2,3,3,3,3,4,4,4,4,4,4,5,4,4,4,1232,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,6,-0.527,7,8,1.9552,1,0,-0.2468,1,0.6564,4,-0.488,2,-0.301,23,13.2376,0,-2.9496,0,"White","Off-campus (rent/apartment)","Female",0,-0.2482,14,1,0.2,0.11544,0.11544,-13,-1.8,-0.8,3,4,3,3,3,3,3,3,3,2,2,3,2,4,4,2,3,2,3,2,3,6,6,6,5,5,1233,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,7,0.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,5,0.512,3,0.699,3,-6.7624,0,-2.9496,1,"White","Off-campus (rent/apartment)","Male",0,-0.2482,18,1,0.6,0.51544,0.51544,11,0.6,1.6,2,2,2,2,1,2,1,2,2,1,2,2,1,2,3,5,6,NA,5,5,6,3,3,3,4,4,1234,2,7,1,13,"White Working-Class Striver","FASt_12plus"
1,6,-0.527,7,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,1,-1.301,18,8.2376,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,3,0,-0.9,-0.98456,0,1,-0.4,0.6,3,3,3,3,3,3,2,3,1,1,2,2,2,3,3,4,NA,5,NA,5,5,6,6,6,6,5,1235,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,5,-1.527,7,8,1.9552,0,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,8,-1.7624,18,15.0504,1,"Other/Multiracial/Unknown","With family (commuting)","Male",0,-0.2482,9,0,-0.3,-0.38456,0,32,2.7,3.7,4,3,3,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,3,2,3,4,5,5,5,4,1236,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,7,0.473,5,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,3,-1.488,4,1.699,35,25.2376,0,-2.9496,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,-0.2482,6,0,-0.6,-0.68456,0,-14,-1.9,-0.9,4,4,4,3,3,3,4,4,3,3,4,4,4,3,3,2,1,2,2,2,2,NA,4,4,4,4,1237,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,8,1.473,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,5,0.512,3,0.699,35,25.2376,0,-2.9496,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,-0.2482,1,0,-1.1,-1.18456,0,-4,-0.9,0.1,2,2,2,2,3,2,2,2,3,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1238,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,5,-1.527,7,7,0.9552,1,0,-0.2468,0,-0.3436,3,-1.488,2,-0.301,3,-6.7624,8,5.0504,1,"Asian","Off-campus (rent/apartment)","Male",0,-0.2482,9,0,-0.3,-0.38456,0,18,1.3,2.3,1,1,1,3,2,3,3,3,2,1,1,2,1,2,3,5,4,4,5,5,4,3,3,3,3,3,1239,1,3,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
1,6,-0.527,7,6,-0.0448000000000004,1,1,0.7532,0,-0.3436,5,0.512,2,-0.301,13,3.2376,8,5.0504,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,1,0,-1.1,-1.18456,0,31,2.6,3.6,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,5,4,5,5,5,1240,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,6,-0.527,7,8,1.9552,1,1,0.7532,1,0.6564,6,1.512,3,0.699,8,-1.7624,3,0.0503999999999998,0,"Other/Multiracial/Unknown","With family (commuting)","Male",1,0.7518,3,0,-0.9,-0.98456,0,25,2,3,4,3,4,2,2,2,2,2,3,4,3,3,3,4,3,1,1,1,1,2,1,6,6,NA,6,7,1241,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,7,0.473,6,5,-1.0448,1,1,0.7532,1,0.6564,3,-1.488,3,0.699,8,-1.7624,0,-2.9496,0,"White","Off-campus (rent/apartment)","Male",0,-0.2482,5,0,-0.7,-0.78456,0,23,1.8,2.8,3,3,3,2,3,2,3,2,3,2,3,3,3,3,4,4,NA,4,3,4,3,5,5,5,5,5,1242,1,2,1,13,"White Working-Class Striver","non_FASt_1_11"
0,7,0.473,7,7,0.9552,1,0,-0.2468,0,-0.3436,4,-0.488,4,1.699,28,18.2376,8,5.0504,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,4,0,-0.8,-0.88456,0,11,0.6,1.6,3,4,3,4,4,3,3,4,2,2,2,3,3,1,2,3,5,5,5,4,5,6,6,6,6,6,1243,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.473,7,7,0.9552,0,1,0.7532,0,-0.3436,6,1.512,3,0.699,13,3.2376,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,64,1,5.2,5.11544,5.11544,10,0.5,1.5,2,2,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,3,4,4,4,5,5,6,5,5,1244,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,7,0.473,7,7,0.9552,1,0,-0.2468,1,0.6564,3,-1.488,1,-1.301,3,-6.7624,0,-2.9496,1,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,-0.2482,25,1,1.3,1.21544,1.21544,-3,-0.8,0.2,2,2,3,3,2,3,3,3,2,3,3,3,3,4,4,4,NA,4,3,4,4,5,6,5,5,5,1245,2,6,1,8,"Multiracial Bridge-Builder","FASt_12plus"
0,6,-0.527,7,6,-0.0448000000000004,0,1,0.7532,1,0.6564,3,-1.488,3,0.699,35,25.2376,0,-2.9496,0,"Other/Multiracial/Unknown","With family (commuting)","Female",1,0.7518,7,0,-0.5,-0.58456,0,1,-0.4,0.6,4,4,4,3,3,3,3,2,3,2,3,3,2,3,3,2,4,3,3,2,2,6,5,6,5,5,1246,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,6,-0.527,7,8,1.9552,0,1,0.7532,1,0.6564,5,0.512,2,-0.301,8,-1.7624,8,5.0504,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,10,0,-0.2,-0.28456,0,12,0.7,1.7,3,4,3,3,2,4,3,3,2,3,2,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,1247,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,6,-0.527,6,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,13,0.8,1.8,3,3,3,3,3,2,3,3,2,4,2,3,2,3,4,4,5,5,5,5,5,3,3,3,3,4,1248,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.473,7,6,-0.0448000000000004,0,0,-0.2468,1,0.6564,4,-0.488,1,-1.301,8,-1.7624,3,0.0503999999999998,0,"White","Off-campus (rent/apartment)","Female",0,-0.2482,11,0,-0.1,-0.18456,0,27,2.2,3.2,2,3,3,3,3,2,3,2,3,3,3,4,3,3,3,3,3,3,3,2,4,5,5,5,6,5,1249,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,6,-0.527,6,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,13,3.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,3,0,-0.9,-0.98456,0,-9,-1.4,-0.4,3,3,3,4,4,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,1,5,5,4,5,4,1250,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,5,-1.527,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,4,-0.488,1,-1.301,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,48,1,3.6,3.51544,3.51544,0,-0.5,0.5,2,2,2,3,2,3,3,3,4,4,3,4,3,3,3,3,3,2,3,2,2,3,3,4,4,4,1251,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,7,0.473,7,5,-1.0448,0,1,0.7532,0,-0.3436,3,-1.488,2,-0.301,18,8.2376,0,-2.9496,0,"Asian","With family (commuting)","Male",0,-0.2482,44,1,3.2,3.11544,3.11544,-3,-0.8,0.2,1,1,1,3,4,4,4,4,3,3,2,3,3,3,3,6,6,6,6,6,5,5,5,5,4,5,1252,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,7,0.473,7,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,1,-1.301,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Male",1,0.7518,0,0,-1.2,-1.28456,0,-8,-1.3,-0.3,2,2,2,3,4,3,4,4,4,4,3,2,3,4,3,3,3,3,3,3,4,4,5,5,4,5,1253,0,3,1,9,"Hispanic On-Campus Transitioner","non_DE"
1,7,0.473,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,3,-1.488,2,-0.301,8,-1.7624,3,0.0503999999999998,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,4,0,-0.8,-0.88456,0,20,1.5,2.5,4,3,4,3,2,2,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,2,3,3,2,3,1254,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,6,-0.527,6,6,-0.0448000000000004,0,1,0.7532,1,0.6564,4,-0.488,1,-1.301,3,-6.7624,0,-2.9496,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,-0.2482,2,0,-1,-1.08456,0,28,2.3,3.3,2,2,2,3,2,3,4,3,2,2,2,2,2,3,3,4,3,3,4,4,2,6,6,6,6,6,1255,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,7,0.473,6,7,0.9552,0,1,0.7532,0,-0.3436,6,1.512,2,-0.301,8,-1.7624,0,-2.9496,0,"Asian","With family (commuting)","Female",0,-0.2482,37,1,2.5,2.41544,2.41544,16,1.1,2.1,2,2,2,3,3,3,4,3,3,4,2,3,3,2,2,4,4,3,4,4,3,3,NA,3,3,4,1256,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.527,6,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,3,0.699,0,-9.7624,3,0.0503999999999998,1,"White","Off-campus (rent/apartment)","Male",0,-0.2482,11,0,-0.1,-0.18456,0,-14,-1.9,-0.9,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,6,6,6,6,6,1257,1,1,0,7,"White Off-Campus Working","non_FASt_1_11"
0,5,-1.527,6,6,-0.0448000000000004,1,1,0.7532,0,-0.3436,3,-1.488,3,0.699,13,3.2376,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,8,0,-0.4,-0.48456,0,-2,-0.7,0.3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,1258,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,8,1.473,7,7,0.9552,1,0,-0.2468,1,0.6564,5,0.512,3,0.699,8,-1.7624,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,3,0,-0.9,-0.98456,0,2,-0.3,0.7,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,1259,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,8,1.473,7,7,0.9552,0,0,-0.2468,1,0.6564,4,-0.488,1,-1.301,3,-6.7624,0,-2.9496,1,"Black/African American","Off-campus (rent/apartment)","Male",0,-0.2482,6,0,-0.6,-0.68456,0,34,2.9,3.9,2,2,2,2,2,2,2,3,1,2,2,2,2,3,3,5,5,4,4,5,4,6,6,6,6,5,1260,1,1,0,12,"Black Male Striver","non_FASt_1_11"
1,5,-1.527,7,5,-1.0448,1,1,0.7532,0,-0.3436,4,-0.488,1,-1.301,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,39,1,2.7,2.61544,2.61544,1,-0.4,0.6,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,1261,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,6,-0.527,6,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,3,0.699,13,3.2376,8,5.0504,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,-0.2482,7,0,-0.5,-0.58456,0,7,0.2,1.2,2,1,2,3,4,3,4,4,2,1,2,2,2,4,4,3,3,2,3,NA,3,4,4,4,4,4,1262,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,8,1.473,7,5,-1.0448,1,1,0.7532,0,-0.3436,2,-2.488,2,-0.301,13,3.2376,0,-2.9496,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,-0.2482,8,0,-0.4,-0.48456,0,5,0,1,3,3,3,4,3,4,4,4,3,4,4,4,3,4,4,NA,3,3,4,4,3,5,5,5,5,4,1263,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,8,1.473,7,7,0.9552,0,0,-0.2468,0,-0.3436,3,-1.488,2,-0.301,3,-6.7624,0,-2.9496,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,-0.2482,7,0,-0.5,-0.58456,0,-2,-0.7,0.3,2,2,2,4,4,4,4,4,2,2,2,2,2,3,3,3,3,4,4,3,NA,5,5,5,5,6,1264,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
